x,y
16.91637306104565,38.29438642131219
17.961835307666206,37.87593261630965
15.40782435793049,34.85477394541872
21.28348082649298,35.31672135636272
20.651615390701934,35.04290609269809
20.6906288526137,34.867099371137115
20.7385865014576,35.78831971330513
16.32439972747642,35.21986953273342
15.55698183105874,35.022307501690705
20.94095429062616,35.09298752824137
20.94088349031374,35.11038069453222
14.18413348528386,35.09163335956355
14.467523132809117,34.9793293839245
20.287672976626737,35.15154900923172
20.94825491887913,34.84012100943411
21.26331603912696,34.619864548886405
21.10172430350797,34.60861021803173
19.31090651342196,38.08606486166053
17.600731103955166,38.520800034490016
18.25749274966253,37.85718990909854
14.595148945978972,35.867607366732365
14.702010797134363,34.642525414526595
18.006461827892945,37.02138370843272
14.502449857086823,35.35290690336012
17.18805028158267,38.16005626166481
15.025748365300506,34.637792618791494
19.962071095545188,34.88675695796564
16.0362879510501,35.00889346202886
21.41154888721697,34.74548286397727
15.064062558679376,34.81755842312027
16.84519338691983,38.25164916190686
21.32562847230616,34.20493235400551
14.882007463717889,35.03043902916422
15.601767486318192,34.98546749297025
20.847413940208696,34.24974756041552
17.219588915833594,38.104039754185074
21.561502905571945,35.00035598858098
20.25830973742106,34.55381205807982
18.012625643976047,37.420133514825466
20.787982921793777,35.83587334897372
14.19144012894615,35.6235063638174
21.139808073581936,35.10138229679671
19.08868857600759,37.973301297852494
14.907763095750909,35.191496607658266
15.197521324128637,35.487389294540094
14.31753695140486,34.98758454492148
15.150707108314236,34.88149017961082
15.402192130749006,35.011216694088404
17.23833889626049,37.95089120021781
15.355401998040634,34.97895110976184
18.92518780327793,37.52402325098056
14.093402931894785,34.7875030281053
18.57473459963106,37.96818216177101
16.983992874100153,38.38915394626552
15.32753193736543,34.67556445167877
20.12304052861871,35.491049200065746
17.956416647425204,37.8529115025801
17.83718478190435,37.9116843288185
19.883092158211937,35.09290293545244
21.07832057890765,34.85664266830451
15.11463313340427,34.13183884875673
15.585048803165574,35.238471232441576
21.9110404598011,35.10196936619323
21.666828436073565,34.95699204632253
20.953134531895746,34.8066611384573
18.46747988536008,38.471206478465646
14.741322128383391,34.9628928425151
19.67530032443379,34.92546502180715
14.064722019691178,35.470793906896425
20.947501812627728,34.165960517611246
20.337253441975747,35.309268174829775
14.64755422980742,35.31056449788001
18.144089702832897,37.62352092886615
20.914110963198816,35.32408899244065
20.92072146818449,35.345466307496096
21.458274436376776,34.96680342410081
15.193207054174849,34.6956017429383
21.10986693504723,34.349460334592095
22.474188983921145,34.855027295111775
14.74092069947622,35.85841794325454
21.07957770764733,34.167611774312576
20.95408812296217,34.25656679076991
20.47782199429428,35.116718841024905
54.293806147113386,28.41971780115483
14.30414980762919,34.22187097038426
18.82919976699191,37.74126376024202
21.824566148404983,35.01518034172605
17.102547142232524,38.15905732588759
43.81612714104504,29.94417109810473
17.894759380649063,38.53823007939129
19.767102428388984,34.833618484107525
14.887987252911602,34.12598970770066
15.130437367878384,34.93410592572753
18.25635888847557,37.76643260926209
20.821990972029653,34.94087074010629
17.98392972030442,37.801572649246815
14.168372936595729,35.37498443256223
14.0779375538392,35.11287203354073
14.902043881710243,35.56689113351865
15.75138595342924,35.1659185120076
15.814978980690134,35.43668563621393
16.996888414350636,37.86342770692964
15.919308816299766,34.947804830965005
15.641619013501522,34.514469011593484
20.41347807696024,34.86403812033786
21.11131952082974,34.20800737670601
14.955430801528635,35.73506508414947
15.313760396554276,35.23570729176909
15.859089130477532,35.00134063442596
14.856663715692465,34.67750388071907
18.64222994450684,38.76308202202308
18.126446419941544,37.421984899140135
21.149298118300425,35.06386331854957
19.83023603658289,34.98933563454647
15.091923720684404,34.5107175504338
53.46984601960319,29.21098251556344
20.545463484126483,34.85215206641591
18.578818518514687,37.29186703420848
13.9132974934871,35.011577479864485
21.348027199493558,34.20129901914014
21.30011788901364,35.46818583450407
45.58500040165367,29.23808056260667
14.567853396305654,34.409407625882864
15.011987996726674,35.912567870984525
21.10747716306329,35.67848729591055
14.926818138594845,35.62347588001879
17.840398413296082,38.00434969235287
22.06256969791586,35.07643974075466
21.26048280923828,34.91623433674312
19.63336065384178,34.948363883732526
21.07759713955133,34.52652172215321
20.78122124605291,35.062277235745505
18.28446401160992,37.55319342707306
18.05172728610849,38.62943817680176
21.138535873084603,34.233256269204595
21.617571633541257,34.97882042492551
21.467849086310427,34.30929170836703
18.634794697738567,38.63825934511603
16.226519022023187,35.17211209528025
17.6954996730921,37.72738840811373
14.46362541928969,35.473713138038114
20.18157377216132,34.97030122838899
15.063333237225674,35.71497192633531
20.92958284475582,34.28899916970536
20.48390705853781,34.33584477629623
22.407519465596828,34.973474031827834
17.188212708452355,38.622140548865104
21.00108587722737,34.362782370030786
17.662745647785176,38.31462200817652
18.30875850595945,38.043819568188674
21.45020275757956,34.944004852508435
14.766321811186463,35.26573696269908
21.86455190916712,34.98266831827658
14.848281826418166,35.2573488677759
18.25221614846086,38.02021869413194
20.40776914732585,35.33314502227888
15.09790730659178,34.69324865838922
20.442065334019475,35.29656801703873
21.258039828418216,35.02714921950879
20.10800385122901,35.39619003027886
21.1857360952374,34.813400959584875
21.009707620480665,34.574225819004724
17.585749806237505,38.286579896698015
21.07011313630357,34.99982242261814
15.518160786558544,34.90370809107176
13.694588644932322,34.6270110449823
17.239367229342477,37.44804000958342
21.55802489057675,34.950355299907294
14.627719647604378,34.937489927523906
17.34452358049081,38.24766284093398
17.93099376739029,37.02105501376458
18.517999117467877,38.13061116415918
15.891201853380812,35.49388835946048
14.5694892808377,35.10918819132133
14.901777728383475,34.83146689775411
20.812010850221423,35.765210642665984
15.164399881464805,35.98231732534937
21.715891487511573,34.83334649973569
17.732693387618127,38.60770882147308
21.23809647026116,35.374064387993684
17.466905670765417,37.40016282228158
14.676303020842598,34.68059026939561
20.78844109651185,34.49397333469427
20.99909167064452,34.035120231678626
56.02714322421295,30.1817711785349
20.46549612670538,35.49891766002233
15.123101415190716,34.61961221743322
19.837364580914404,34.816953563602944
21.50852475628329,34.808786164232
14.924717171677404,34.147277612903224
17.15171270014355,38.53440674256816
21.468342093475787,35.01255415802484
20.99075622454184,34.0780067308554
20.62509536201328,35.3423784042294
17.967256582904383,38.43938736100543
16.71031148261435,37.68750763590407
21.188716685490945,34.98182376761013
18.053414701205973,37.84728496318383
18.95918282126201,37.85515587257587
20.96369825033597,34.30052453212841
21.06409948362468,34.78306528142381
21.25112872124497,35.17699293583759
17.929683398107183,37.66829576088867
16.48988509311997,34.999155322750994
18.28617121509662,37.72641503410485
17.59930074702993,38.53572852431262
18.29123243547183,37.827227804258506
17.734460734308545,38.78853670166663
53.46789010424322,31.41232866251871
21.44620730261298,35.32158082998653
14.91128189885305,34.48660864624387
17.334158814981016,37.96409588475358
15.074921128743524,35.753993898463214
15.095601415757445,34.78062768069648
16.546028992764082,38.033748116506175
15.21836494664358,35.01942476896773
14.144999088511758,35.22704579257415
15.173321429294308,34.9549160653882
18.18703537512644,38.56877716941496
17.838457461659047,37.99460919162197
21.18204462250301,34.90296457319165
14.556488552633144,35.57144314027697
21.344661302597817,35.12281226923171
15.993536043295649,34.931678446466016
14.876367499622544,34.64316422343739
15.176689277682703,35.42701675988567
17.993999971197958,37.78376042021672
18.06292602656835,37.50439206093067
21.00782053888553,35.095527198591014
14.71325291444777,35.70651671757003
17.592871546199355,38.74053602055814
14.996998287594366,34.55798926517416
15.404891373902256,35.00032718898059
14.872650959965265,34.78159207359943
15.320682589761883,35.49496592276817
22.02812780162928,35.441623777402576
14.279304214677971,35.41121044951146
20.720419711771964,35.02048161518541
14.877975110126936,35.95760590381465
15.596669545447387,34.630522785435915
14.89734719768765,35.48625723972905
16.91115366572517,37.90928041896045
14.155054507193327,35.04575528989383
14.762628975477856,35.194416746445526
17.274744319057184,37.57716643516628
